,username,TwitterID,DateTime,content,likes,retweet,replies,image,articleImage,video
1085,ClevelandClinic,888189028197072896,5:09 PM - 20 Jul 2017,You can learn a lot about your health from your nails. Here's 6 conditions:http://cle.clinic/2o0qPVA,93,77,0,,https://t.co/cDDpi6HKLj,
1086,ClevelandClinic,888141739705290752,2:01 PM - 20 Jul 2017,Why it’s not a good idea to ‘body shame’ yourself in front of your children http://cle.clinic/2tGC6ws pic.twitter.com/4BvkTDs7ac,78,54,1,,,"['PlayableMedia', 'PlayableMedia--video']"
1087,ClevelandClinic,888129311676354560,1:11 PM - 20 Jul 2017,New minimally invasive techniques for treating chronic hip and knee pain:http://cle.clinic/2rEBmXu,78,36,2,,https://t.co/FgL5nMGsYu,
1088,ClevelandClinic,888112902627926016,12:06 PM - 20 Jul 2017,3 ways to help someone battling #depression:http://cle.clinic/2uGjS2j,170,142,4,,https://t.co/u3CqRUl5LJ,
1089,ClevelandClinic,888096921591492608,11:03 AM - 20 Jul 2017,"Healthy Heart in 20s, Better Brain in 40s? http://health.usnews.com/health-care/articles/2017-07-19/healthy-heart-in-20s-better-brain-in-40s?src=usn_tw … via @usnews @HealthDayEditor",44,27,1,,https://t.co/4YJJKOeii4,
1090,ClevelandClinic,888080817674760193,9:59 AM - 20 Jul 2017,What are the benefits of TURMERIC and how do you take it?http://cle.clinic/2sudDxP,219,136,1,,https://t.co/57qT94Lo1t,
1091,ClevelandClinic,888058085914419200,8:28 AM - 20 Jul 2017,Can drinking coffee extend your life & lower instances of cancer? @DrMikeRoizen explains.http://cle.clinic/2gNrudP,149,79,2,,https://t.co/Va7a8uKuir,
1092,ClevelandClinic,887980906882809856,3:22 AM - 20 Jul 2017,"To get 10,000 steps a day (almost 5 miles) use these 4 tricks:http://cle.clinic/2oCHhPo",140,74,1,,https://t.co/phUGuYcN5W,
1093,ClevelandClinic,887871186406920195,8:06 PM - 19 Jul 2017,Do you commonly wake up from a painful charley horse in the middle of the night? Here's how to stop it:http://cle.clinic/2pDWP2V,158,100,3,,https://t.co/IfzQ9shOQL,
1094,ClevelandClinic,887857115355795457,7:10 PM - 19 Jul 2017,"Norovirus is the leading cause of disease outbreaks from contaminated food in the US.
How to avoid an outbreak: http://cle.clinic/2vDv38U pic.twitter.com/sQ2uPRoIIh",108,113,0,,,"['PlayableMedia', 'PlayableMedia--video']"
1095,ClevelandClinic,887825889240776705,5:06 PM - 19 Jul 2017,Should you stop eating sugar for fear of feeding cancer growth? What you should know:http://cle.clinic/2u9qp2U,120,94,0,,https://t.co/ZOgyrJyt5m,
1096,ClevelandClinic,887815315496865794,4:24 PM - 19 Jul 2017,5 surprising ways you can reduce teeth grinding:http://cle.clinic/2gLFm8o,105,56,2,,https://t.co/Vv2f9MfUj4,
1097,ClevelandClinic,887805505451810817,3:45 PM - 19 Jul 2017,Are natural salts more nutritious than regular table salt? @KristinKirkpat's answer:http://cle.clinic/2rZatzs,86,58,3,,https://t.co/cexVAiXLY9,
1098,ClevelandClinic,887779082032762880,2:00 PM - 19 Jul 2017,Dr. Phelps explains why no small child should be left in a car unattended for any period of time http://cle.clinic/2tnaL70 pic.twitter.com/nd91wkj9bB,103,94,1,,,"['PlayableMedia', 'PlayableMedia--video']"
1099,ClevelandClinic,887766753308286976,1:11 PM - 19 Jul 2017,Using virtual reality to safely challenge people with neurological impairments:http://cle.clinic/2u8UbFd,56,37,1,,https://t.co/AIYLkYMdK6,
1100,ClevelandClinic,887752908179218433,12:16 PM - 19 Jul 2017,This is why you should add lemon to your water (just make sure they're clean!):http://cle.clinic/2nG5C2q,300,206,5,,https://t.co/Z5qduOyPOP,
1101,CrainsCleveland,887671177195532292,6:51 AM - 19 Jul 2017,.@ClevelandClinic names CIO http://trib.al/X6coxpn pic.twitter.com/raTGRBU7Uy,15,3,0,https://pbs.twimg.com/media/DFGkOuuXcAAIyz-.jpg,,
1102,ClevelandClinic,887718430220144641,9:59 AM - 19 Jul 2017,New treatment options could end episodes of pericarditis for good:http://cle.clinic/2u8oGLx,84,54,1,,https://t.co/5dQtgq45A2,
1103,ClevelandClinic,887688228697808897,7:59 AM - 19 Jul 2017,What you should (and shouldn't) eat after gallbladder surgery.http://cle.clinic/2oQkj73,70,31,4,,https://t.co/u0CSNcgCjf,
1104,ClevelandClinic,887673384376709120,7:00 AM - 19 Jul 2017,Why do some kids avoid physical activity? Pediatric psychologist Eileen Kennedy weighs in: http://bit.ly/2usnxAX  (via @Highlights),21,18,3,,https://t.co/sYvI3dAQcY,
1105,ClevelandClinic,887651235595145216,5:32 AM - 19 Jul 2017,These ingredients matter more when it comes to fighting dry skin. #skincarehttp://cle.clinic/2te55rY,81,45,2,,https://t.co/8WxDUUEBCM,
1106,ClevelandClinic,887618519126294528,3:22 AM - 19 Jul 2017,Study shows 'Weekend Warriors' have a lower risk of death compared to those who don't exercise:http://cle.clinic/2j12ory,126,73,1,,https://t.co/SdysJTpcFm,
1107,ClevelandClinic,887518359461535744,8:44 PM - 18 Jul 2017,7-tesla MRI imaging is taking neurological disease research into new territory:http://cle.clinic/2vziITb,122,65,1,,https://t.co/ztqiLuLqrR,
1108,ClevelandClinic,887508795701682176,8:06 PM - 18 Jul 2017,Keep your #heart pumping strong.http://cle.clinic/2r7oKcv,124,74,3,,https://t.co/YVIwXPbi4r,
1109,ClevelandClinic,887494702601125893,7:10 PM - 18 Jul 2017,If it takes you less than 5 min to fall asleep you're probably sleep deprived (it should take 10-15)!http://cle.clinic/2oZ7qnH,250,186,6,,https://t.co/uTV6RvXhcD,
1110,ClevelandClinic,887478345599811584,6:05 PM - 18 Jul 2017,"""When you’re on this earth, you only have a limited time and you want to leave something behind when you leave.""https://twitter.com/ABC/status/887228218457149440 …",778,204,12,,,
1111,ClevelandClinic,887463496589336577,5:06 PM - 18 Jul 2017,"70% of people with depression respond positively to antidepressants. For those that don't, this treatment may help:http://cle.clinic/2pF6qZo",121,94,3,,https://t.co/TDg7une4eN,
1112,ClevelandClinic,887452932840595457,4:24 PM - 18 Jul 2017,"Acetaminophen or ibuprofen: which works better for aches & pain, fever, cramps and more?http://cle.clinic/2pCU2Y9",285,197,11,,https://t.co/mVj5U3wIa9,
1113,ClevelandClinic,887443367176675328,3:46 PM - 18 Jul 2017,"Every day, 63% of Americans log into at least 1 social media site multiple times. Doing so may hurt mental health:http://cle.clinic/2jgMwiz",162,162,11,,https://t.co/4cZoaXs5zy,
1114,ClevelandClinic,887416963068174336,2:01 PM - 18 Jul 2017,"Research has shown that negative thoughts can age us, which is why Dr. Bea says its best to avoid dwelling on them http://cle.clinic/2u21cri pic.twitter.com/8gPbMadtN4",174,128,3,,,"['PlayableMedia', 'PlayableMedia--video']"
1115,ClevelandClinic,887404358698139648,1:11 PM - 18 Jul 2017,3 technologies that promise to reshape many mitral valve procedures:http://cle.clinic/2ol2SL8,83,44,2,,https://t.co/liqog1wjBB,
1116,ClevelandClinic,887388003601199104,12:06 PM - 18 Jul 2017,Think you have bursitis? This is what it feels like:http://cle.clinic/2jHqA2z,66,37,1,,https://t.co/m6tgZ9zhzK,
1117,ClevelandClinic,887373151759286273,11:07 AM - 18 Jul 2017,7 tips for slimming down in your 50s & managing your weight for better health from @KristinKirkpat: http://on.today.com/2uzcE02  via @TODAYshow,124,71,2,,https://t.co/CD3iWt7zrA,
1118,ClevelandClinic,887356755088478208,10:01 AM - 18 Jul 2017,Avoid these 5 habits that can damage your teeth:http://cle.clinic/2oW691G,50,40,3,,https://t.co/IblfuBdqOY,
1119,ClevelandClinic,887342201121984512,9:04 AM - 18 Jul 2017,Edward Marx appointed new Chief Information Officer  https://newsroom.clevelandclinic.org/2017/07/18/cleveland-clinic-names-new-chief-information-officer/ …pic.twitter.com/sXnDM0Eqqq,21,13,0,https://pbs.twimg.com/media/DFBrTYwWsAERWJs.jpg,,
1120,ClevelandClinic,887307972099100672,6:48 AM - 18 Jul 2017,Cleveland Clinic performs it's first total face transplant in 31-hour procedure.http://cle.clinic/2uuTTLp,195,135,2,,https://t.co/YFyTn7w2Fl,
1121,ClevelandClinic,887288847263866882,5:32 AM - 18 Jul 2017,5 reasons breakfast really is the most important meal of the day:http://cle.clinic/2qf1X0A,232,170,7,,https://t.co/eQN2A9zaEG,
1122,ClevelandClinic,887256135857840128,3:22 AM - 18 Jul 2017,"Does coffee cause acid reflux, bloating and #heartburn? How to make a low-acid cup:http://cle.clinic/2pJNq91",77,50,0,,https://t.co/RyLoNdtvvV,
1123,ClevelandClinic,887146408985464832,8:06 PM - 17 Jul 2017,.@KristinKirkpat suggests 4 late night cravings that you won't regret:http://cle.clinic/2qcDp5H,89,52,1,,https://t.co/ez1GGBswkz,
1124,ClevelandClinic,887132317650747393,7:10 PM - 17 Jul 2017,Neck and shoulder pain so commonly overlap that some refer to it as ‘shneck’ pain.http://cle.clinic/2tkMoHa,117,71,5,,https://t.co/HXSnpKEcAo,
1125,ClevelandClinic,887117971599925248,6:13 PM - 17 Jul 2017,We're thrilled baby Denniya is finally home!https://twitter.com/ABC/status/886865832319610880 …,223,31,3,,,
1126,ClevelandClinic,887101110145515521,5:06 PM - 17 Jul 2017,"5 tips to relieve computer, tablet and smartphone induced eye strain:http://cle.clinic/2tkqNP7",110,101,2,,https://t.co/R1rwwDPqbh,
1127,ClevelandClinic,887090542248685568,4:24 PM - 17 Jul 2017,"Despite what you've heard, normal stress of day-to-day life doesn't cause/contribute to ulcers.
This does:http://cle.clinic/2oZ342Z",121,89,5,,https://t.co/k3zn1ju2M9,
1128,ClevelandClinic,887054554826645504,2:01 PM - 17 Jul 2017,"Instead of using a cotton swab to remove troublesome #ear wax, @romeellen recommends trying this instead http://cle.clinic/2uhRuUi pic.twitter.com/JiqtJcsEkW",93,59,3,,,"['PlayableMedia', 'PlayableMedia--video']"
1129,ClevelandClinic,887045997125357568,1:27 PM - 17 Jul 2017,"Join us LIVE on Facebook tomorrow @ 10am EST for answers to your #skin health questions.
http://cle.clinic/facebook pic.twitter.com/qL9oABRlD3",14,5,1,https://pbs.twimg.com/media/DE9rgLKXUAAYLRk.jpg,,
1130,ClevelandClinic,887041971335733249,1:11 PM - 17 Jul 2017,A woman with a rare brain tumor regains movement and speech after re-treatment:http://cle.clinic/2pq1WFT,117,62,3,,https://t.co/OrIElpmyiA,
1131,ClevelandClinic,887029945511407619,12:23 PM - 17 Jul 2017,Many people inherit the tendency to develop ingrown toenails. Tips to treat and prevent them:http://cle.clinic/2o1gnkS,87,54,2,,https://t.co/3EAUiq40gV,
1132,ClevelandClinic,887011020308402176,11:08 AM - 17 Jul 2017,What you need to know about kids and #concussions http://s.cleveland.com/0mK4kpZ  via @clevelanddotcom,44,29,4,,https://t.co/WWVLmllEMx,
1133,ClevelandClinic,886993650911019008,9:59 AM - 17 Jul 2017,"When memory loss is normal, and when it's not:http://cle.clinic/2qhwdUy",53,43,0,,https://t.co/PhqXeXlRwj,
1134,ClevelandClinic,886926459280871424,5:32 AM - 17 Jul 2017,Do you know the difference between cold sores and canker sores?http://cle.clinic/2ogyfYq,85,64,1,,https://t.co/cwpcnzEU3O,
1135,ClevelandClinic,886893744691261440,3:22 AM - 17 Jul 2017,"To help alleviate your creaky knees and soothe the discomfort, try this:http://cle.clinic/2oy64Rl",143,74,4,,https://t.co/pP5lDFPCRu,
1136,ClevelandClinic,886791572016308224,8:36 PM - 16 Jul 2017,New nonsurgical treatments for enlarged prostate significantly lower risk of complications:http://cle.clinic/2qIWChJ,120,87,1,,https://t.co/upbKjjpj69,
1137,ClevelandClinic,886784021254025216,8:06 PM - 16 Jul 2017,Why hair falls out and what you can do.http://cle.clinic/2tv00uB,138,64,6,,https://t.co/8mG60faNYI,
1138,ClevelandClinic,886769926735777793,7:10 PM - 16 Jul 2017,Common causes of night sweats:http://cle.clinic/2ggFKHd,49,33,0,,https://t.co/f4yiWJyrLI,
1139,ClevelandClinic,886752815091208193,6:02 PM - 16 Jul 2017,"GI surgeon societies release guidelines for enhanced recovery after colon, rectal surgery http://bit.ly/2u5i172  @HealioGastro",32,18,0,,,
1140,ClevelandClinic,886738723911606272,5:06 PM - 16 Jul 2017,"Stress is unavoidable, but these coping skills can help you keep your cool:http://cle.clinic/2p9bsus",131,104,3,,https://t.co/RZkG3zmLv1,
1141,ClevelandClinic,886728906492960769,4:27 PM - 16 Jul 2017,This is the No. 1 cause of blood sugar dips:http://cle.clinic/2fPEmuS,63,52,0,,https://t.co/JGKILipVXU,
1142,ClevelandClinic,886718593219653634,3:46 PM - 16 Jul 2017,Our experts weigh in.http://cle.clinic/2eAkkU8,77,44,2,,https://t.co/B6cFI6kysV,
1143,ClevelandClinic,886692179602579456,2:01 PM - 16 Jul 2017,"In desperate need of a liver, a man turns to innovative technology which could pave the way for future transplants http://cle.clinic/2tJm0p5 pic.twitter.com/xOtd9QH96k",55,44,0,,,"['PlayableMedia', 'PlayableMedia--video']"
1144,ClevelandClinic,886679581607870465,1:11 PM - 16 Jul 2017,"The 3 kinds of naps, and how each helps you re-charge:http://cle.clinic/2o6w5rN",149,109,4,,https://t.co/WMVPEsfeBU,
1145,ClevelandClinic,886663223197302784,12:06 PM - 16 Jul 2017,Constantly tempted by sweets or salty snacks? Fight your cravings with these tips:http://cle.clinic/2sxJSIL,135,71,4,,https://t.co/fJ6b236uSH,
1146,ClevelandClinic,886631262995095552,9:59 AM - 16 Jul 2017,Advancing the use of laser interstitial thermal therapy for pediatric brain tumors:http://cle.clinic/2vrqWwW,84,60,2,,https://t.co/NlzxTtZVf3,
1147,ClevelandClinic,886601065050681344,7:59 AM - 16 Jul 2017,Kale or spinach: which green is better for your body?http://cle.clinic/2oq00wM,201,112,13,,https://t.co/GH36Wam18e,
1148,ClevelandClinic,886564073113964544,5:32 AM - 16 Jul 2017,Does butter need to be stored in the fridge? The answer may surprise you:http://cle.clinic/2qKNAlG,105,86,2,,https://t.co/Lz0jbcSdyC,
1149,ClevelandClinic,886531354875142145,3:22 AM - 16 Jul 2017,"5 causes for the circles, bags and sags around your eyes.http://cle.clinic/2qdwdsQ",118,57,2,,https://t.co/JQbOuVryIr,
1150,ClevelandClinic,886430442651607040,8:41 PM - 15 Jul 2017,New FDA-approved device can penetrate the blood-brain barrier to deliver chemo to brain tumors:http://cle.clinic/2tUXVf8,261,134,3,,https://t.co/Hru1nXoxN2,
1151,ClevelandClinic,886421632511877120,8:06 PM - 15 Jul 2017,This is why alcohol and sleep don't mix.http://cle.clinic/2r1UHEQ,152,104,7,,https://t.co/sqS9dEEHKs,
1152,ClevelandClinic,886407542028595200,7:10 PM - 15 Jul 2017,"How to distinguish ""good pain"" from ""bad #pain"":http://cle.clinic/2ovHKlY",107,74,2,,https://t.co/a5gHcGT5Bq,
1153,ClevelandClinic,886390175298838530,6:01 PM - 15 Jul 2017,"Radiation treatment can help alleviate pain when #lungcancer spreads
http://bit.ly/2uNtfe9  via @USNewsHealth",39,23,3,,https://t.co/G7uKHepXe9,
1154,ClevelandClinic,886376333743280128,5:06 PM - 15 Jul 2017,"Anyone can develop age spots, but you are more likely if...http://cle.clinic/2pVb1XI",61,30,1,,https://t.co/tbfYXPUnJs,
1155,ClevelandClinic,886365763488985088,4:24 PM - 15 Jul 2017,Gout can damage more than your joints. This is why:http://cle.clinic/2rBEbwK,89,66,2,,https://t.co/QQumViAZfB,
1156,ClevelandClinic,886356200148697088,3:46 PM - 15 Jul 2017,"If you’re like 44% of Americans, you have heartburn at least 1x a month. Doing THIS can help prevent it:http://cle.clinic/2qyOa1Q",131,57,5,,https://t.co/Zt9bLdtK3J,
1157,ClevelandClinic,886329540594749440,2:00 PM - 15 Jul 2017,"According to new research, people who have trouble sleeping may be at an increased risk of developing #alzheimers http://cle.clinic/2uJMZPD pic.twitter.com/Kqd99kKwFs",65,47,1,,,"['PlayableMedia', 'PlayableMedia--video']"
1158,ClevelandClinic,886317192760795136,1:11 PM - 15 Jul 2017,"When it comes to constipation, the solution for most people is simple:http://cle.clinic/2nhIRpT",46,27,0,,https://t.co/uvDxQiVMsN,
1159,ClevelandClinic,886300837970153472,12:06 PM - 15 Jul 2017,Myth or fact: should you pee on a jellyfish sting? Find out:http://cle.clinic/2ub3pQI,58,51,2,,https://t.co/cALXK6uiGO,
1160,ClevelandClinic,886268874789761024,9:59 AM - 15 Jul 2017,How well do these kitchen cures work? Some are surprisingly effective:http://cle.clinic/2oRXkGr,135,80,2,,https://t.co/s5u0rgvBhg,
1161,ClevelandClinic,886238678044917760,7:59 AM - 15 Jul 2017,This is what happens to your muscles when you start weight training:http://cle.clinic/2dcpHwE,178,82,1,,https://t.co/91GOHVh1z6,
1162,ClevelandClinic,886223829344763904,7:00 AM - 15 Jul 2017,"A bone marrow transplant gave ""miracle baby"" Denniya a second chance at life. http://on.wkyc.com/2tbOklm  (cc: @wkyc @RabiHannaMD)",85,30,0,,https://t.co/99a8JWSzWl,
1163,ClevelandClinic,886201683558137856,5:32 AM - 15 Jul 2017,7 tips to protect against ticks (plus how to remove them):http://cle.clinic/2sVoOwV,143,119,5,,https://t.co/9j4KZkz2D4,
1164,ClevelandClinic,886168967449985024,3:22 AM - 15 Jul 2017,Heartburn or #heartattack? Here's how to tell the differencehttp://cle.clinic/2pnG3aR,96,77,0,,https://t.co/RS9vmTTBfP,
1165,ClevelandClinic,886067549544128512,8:39 PM - 14 Jul 2017,The curious cause of leg stiffness in a 60-year-old patient may be more common than you thinkhttp://cle.clinic/2nAWyNJ,103,46,4,,https://t.co/Vij1G9ZqNO,
1166,ClevelandClinic,886059243295522817,8:06 PM - 14 Jul 2017,This is the reason you binge late-night:http://cle.clinic/2nkU83U,101,56,0,,https://t.co/db2clGbm5R,
1167,ClevelandClinic,886045150484381697,7:10 PM - 14 Jul 2017,What's the connection between #stress and weight gain?http://cle.clinic/2tUHNbI,175,122,3,,https://t.co/o9lnHnKKHh,
1168,ClevelandClinic,886013950571278337,5:06 PM - 14 Jul 2017,Age affects these 7 common areas in your body. Here's how to fight back:http://cle.clinic/2sZvLwC,194,112,8,,https://t.co/EKIfrtGmwb,
1169,ClevelandClinic,886003468103757825,4:24 PM - 14 Jul 2017,Are your parathyroid glands causing you problems? 3 symptoms to watch for:http://cle.clinic/2qpwlpX,57,41,1,,https://t.co/vqKz0WMGxI,
1170,ClevelandClinic,885993813545811968,3:46 PM - 14 Jul 2017,What you should (and shouldn't) eat during #cancer treatment:http://cle.clinic/2qwKzp2,151,121,4,,https://t.co/wsuqgRvEIu,
1171,ClevelandClinic,885967150053113857,2:00 PM - 14 Jul 2017,Placing a blanket over a baby in a stroller to shield them from the sun on a hot day is actually very dangerous http://cle.clinic/2tR0nRZ pic.twitter.com/DzVt1AHLId,144,180,8,,,"['PlayableMedia', 'PlayableMedia--video']"
1172,ClevelandClinic,885955565473714179,1:14 PM - 14 Jul 2017,"After a hiatus of nearly 200 years, this viral arthritis has returned to the Americas:http://cle.clinic/2peA6dR",81,91,5,,https://t.co/QjIKGHtewf,
1173,ClevelandClinic,885938447721963520,12:06 PM - 14 Jul 2017,How long does food really last?http://cle.clinic/2oErMmH,143,102,5,,https://t.co/WyArZEZ5sC,
1174,ClevelandClinic,885923484181856257,11:06 AM - 14 Jul 2017,"We love baby Lillian's cap! Thanks to volunteer Barbara for knitting over 2,200 hats for our newborns. http://bit.ly/2tR9vWE  via @peoplepic.twitter.com/HxQHhBAXiT",190,28,4,,,
1175,ClevelandClinic,885905230272933888,9:54 AM - 14 Jul 2017,What can detoxifying teas really do for your health? 3 myths debunked:http://cle.clinic/2qfjq6y,54,41,1,,https://t.co/oepRJ7cIm2,
1176,ClevelandClinic,885892908049674240,9:05 AM - 14 Jul 2017,"""We can identify proteins in the blood that may reflect ongoing brain injury,"" said Dr. Charles Bernick. http://bit.ly/2vkIevg  via @usnews",55,24,2,,https://t.co/b3JzYvpmUV,
1177,ClevelandClinic,885883628009525248,8:28 AM - 14 Jul 2017,Recent studies show that eating meat—particularly processed—can increase your risk of getting #diabetes.http://cle.clinic/2vkOT8X,126,132,5,,https://t.co/Evm96EGcln,
1178,ClevelandClinic,885819423063511041,4:13 AM - 14 Jul 2017,Pouring your daily dose of #coffee this morning? Two new studies find drinking java on a regular basis could help you live longer.pic.twitter.com/83UY5XwBpe,570,353,24,,,"['PlayableMedia', 'PlayableMedia--video']"
1179,ClevelandClinic,885806579785904130,3:22 AM - 14 Jul 2017,3 tricks to keep your hands looking young and what not to do:http://cle.clinic/2oKhx0J,92,44,0,,https://t.co/kTIoTtzdYE,
1180,ClevelandClinic,885706925022879744,8:46 PM - 13 Jul 2017,Pooling efforts at the global level against this newly recognized autoimmune disease:http://cle.clinic/2oTuDc3,55,31,2,,https://t.co/ynvlPd5zBp,
1181,ClevelandClinic,885695597218480128,8:01 PM - 13 Jul 2017,Do you commonly wake up from a painful charley horse in the middle of the night? Here's how to stop it:http://cle.clinic/2pfV6nl,152,77,3,,https://t.co/ZqVoVSl18k,
1182,ClevelandClinic,885682763180814336,7:10 PM - 13 Jul 2017,5 things you should know about shaky hands and trembling as you get older.http://cle.clinic/2tRKcE8,87,52,2,,https://t.co/wyYqWx6Plb,
1183,ClevelandClinic,885666656252346370,6:06 PM - 13 Jul 2017,Our amazing advocate Bridget champions healthcare for kids at #SpeakNowforKids Family Advocacy Day. Bridget's story: http://bit.ly/2tNKOwb pic.twitter.com/Ea9R4RQCAb,32,14,0,https://pbs.twimg.com/media/DEpJuVdW0AIXFhz.jpg,,
1184,ClevelandClinic,885651559534735360,5:06 PM - 13 Jul 2017,3 signs of #PCOS.http://cle.clinic/2oWeAw7,82,68,3,,https://t.co/wuBs57tNwt,
1185,ClevelandClinic,885631426586189825,3:46 PM - 13 Jul 2017,Is this the reason your hands and feet are falling asleep?http://cle.clinic/2noCddC,38,21,1,,https://t.co/qZotvoNyvy,
1186,ClevelandClinic,885603511731273728,1:55 PM - 13 Jul 2017,"In desperate need of a liver, a man turns to innovative technology which could pave the way for future transplants http://cle.clinic/2tJm0p5 pic.twitter.com/2terY3r18X",71,43,1,,,"['PlayableMedia', 'PlayableMedia--video']"
1187,ClevelandClinic,885592417939857408,1:11 PM - 13 Jul 2017,3 new therapeutic tools help ease pain for cancer patients:http://cle.clinic/2tWORn1,86,60,3,,https://t.co/uexbBwq21K,
1188,ClevelandClinic,885576059445428224,12:06 PM - 13 Jul 2017,Does cracking your knuckles cause #arthritis or large joints?http://cle.clinic/2pfuDFS,55,48,1,,https://t.co/PaDUC7Arza,
1189,ClevelandClinic,885560461206441986,11:04 AM - 13 Jul 2017,"Progress made on cancer gene therapy for #leukemia. Dr. Brian Rini comments: https://nyti.ms/2vdoV79 
via @nytimes #CleClinicCancer",44,21,0,,,
1190,ClevelandClinic,885544099952041984,9:59 AM - 13 Jul 2017,"Five reasons why you get stuffed up in 1 nostril, but not the other:http://cle.clinic/2oLdV10",79,56,2,,https://t.co/MQTvc6dEme,
1191,ClevelandClinic,885533239951097856,9:15 AM - 13 Jul 2017,Understanding #epilepsy and #bullying. http://bit.ly/2t6Y8Nq  via @StopBullyingGov,20,16,1,,,
1192,ClevelandClinic,885476911044075521,5:32 AM - 13 Jul 2017,Answer 3 questions to find out what type of yoga is best for you:http://cle.clinic/2pnsyV5,87,44,1,,https://t.co/a174wHDYd9,
1193,ClevelandClinic,885455265130328064,4:06 AM - 13 Jul 2017,"THIS #cancer is the 3rd most diagnosed cancer in adults, behind lung & prostate cancer: http://bit.ly/2vdZ7YI  @Healthgrades",44,38,6,,https://t.co/ljuDfNEqxY,
1194,ClevelandClinic,885444190426902528,3:22 AM - 13 Jul 2017,5 tips about tummy aches every parent should know. #parentinghttp://cle.clinic/2nTS8Ry,72,56,2,,https://t.co/Lcwz0lEzOH,
1195,ClevelandClinic,885344031189876736,8:44 PM - 12 Jul 2017,A new alternative for people with obstructive sleep apnea who don't tolerate CPAP:http://cle.clinic/2nUdWPv,69,48,1,,https://t.co/SRMIXtmRGF,
1196,ClevelandClinic,885334470685065217,8:06 PM - 12 Jul 2017,5 clues to tell if you have a problem with prescription pain medications:http://cle.clinic/2piU6uQ,55,49,3,,https://t.co/71TLlxlHes,
1197,ClevelandClinic,885320379430055937,7:10 PM - 12 Jul 2017,What's the fastest way to get life-saving #stroke treatment?http://cle.clinic/2phf1ms,61,60,1,,https://t.co/AdWNeIbDWM,
1198,ClevelandClinic,885294813330931712,5:28 PM - 12 Jul 2017,Our sleep experts share their favorite and least favorite remedies for insomnia:http://cle.clinic/2ovXYrG,93,68,0,,https://t.co/EKfNkxVij9,
1199,ClevelandClinic,885282557130137600,4:39 PM - 12 Jul 2017,These 7 simple swaps will transform your diet without radically changing your lifestyle:http://cle.clinic/2tOfzPX,161,98,2,,https://t.co/7lVBeSXzOb,
1200,ClevelandClinic,885269040989646849,3:46 PM - 12 Jul 2017,What gives beets their color? Is one color more nutritious than another?http://cle.clinic/2vcVUbL,93,50,3,,https://t.co/QbsdsfJEBf,
1201,ClevelandClinic,885242616102531072,2:01 PM - 12 Jul 2017,"During very hot temperatures, recognizing the signs of #heat illness early can be life-saving http://cle.clinic/2rFVxI0 pic.twitter.com/zt7fffbYDl",79,63,0,,,"['PlayableMedia', 'PlayableMedia--video']"
1202,ClevelandClinic,885230029851906048,1:11 PM - 12 Jul 2017,7 symptoms you shouldn’t ignore if you have a mouth sore:http://cle.clinic/2pwgcxj,63,55,4,,https://t.co/6CkaqqidYZ,
1203,ClevelandClinic,885213673924513792,12:06 PM - 12 Jul 2017,3 conditions rainy weather can make worse — and what to do about it.http://cle.clinic/2p9JLB8,50,33,0,,https://t.co/N7H2obpGxj,
1204,ClevelandClinic,885198093142151170,11:04 AM - 12 Jul 2017,Are there hidden dangers lurking in BPA-free plastic products? http://www.rd.com/health/healthy-eating/bps-in-plastic/#.WWZj40NEzuI.twitter … via @readersdigest,43,30,0,,https://t.co/M035gnft2z,
1205,ClevelandClinic,885181716406599680,9:59 AM - 12 Jul 2017,Changes may be clues to health problems that don't involve your urinary system:http://cle.clinic/2nRmpEk,38,17,1,,https://t.co/dBtva5ZLgC,
1206,ClevelandClinic,885158859022753802,8:28 AM - 12 Jul 2017,"It's not too late to register for @bikeVeloSano! Join a team, ride as an individual or volunteer!  http://cle.clinic/2t43id4 https://twitter.com/bikeVeloSano/status/871833312041586693 …",28,14,1,,,
1207,ClevelandClinic,885114522935144449,5:32 AM - 12 Jul 2017,What happens to you body when you put butter in your coffee:http://cle.clinic/2oDIc2D,116,54,5,,https://t.co/lIkyc7JzNW,
1208,ClevelandClinic,885093887039111169,4:10 AM - 12 Jul 2017,"GI surgeon societies release guidelines for enhanced recovery after colon, rectal surgery http://bit.ly/2u5i172  @HealioGastro",35,20,1,,,
1209,ClevelandClinic,885081804897734656,3:22 AM - 12 Jul 2017,Achy knees? Stiff fingers? Here’s what to eat to reduce #pain:http://cle.clinic/2uOXPnG,145,113,1,,https://t.co/ibz8zM5VfC,
1210,ClevelandClinic,884972081791856645,8:06 PM - 11 Jul 2017,Aging can cause digestive issues. Try these tips:http://cle.clinic/2u5RfvC,98,52,1,,https://t.co/2wz4zMahIT,
1211,ClevelandClinic,884957986745008128,7:10 PM - 11 Jul 2017,When to worry and when to relax w/ @NMeskoMD & @ShepardDalehttp://cle.clinic/2vaHoRZ,58,31,0,,https://t.co/Z2ceKnh6Mc,
1212,ClevelandClinic,884951947127644160,6:46 PM - 11 Jul 2017,How to handle these pesky skin tags:http://cle.clinic/2rRvRGO,85,39,4,,https://t.co/fx5t3xzheG,
1213,ClevelandClinic,884926785107918851,5:06 PM - 11 Jul 2017,These 5 fruits are less nutritious than you think.http://cle.clinic/2shpkrV,148,126,7,,https://t.co/ogsVH9I50V,
